case_id,total_volume,tx_count,max_amount,min_amount,mean_amount,std_amount,velocity_tx_per_min,time_span_sec,min_inter_arrival_sec,mean_inter_arrival_sec,std_inter_arrival_sec,rapid_tx_count,burst_ratio,num_nodes,num_edges,max_fan_in,max_fan_out,mean_fan_in,mean_fan_out,sources_only_count,sinks_only_count,convergence_ratio,max_betweenness,mean_betweenness,hop_depth,zone_a_frac,zone_b_frac,zone_c_frac,num_zones_active,ft_investment_scam,ft_digital_arrest,ft_fake_payment_gateway,ft_legitimate_business,account_reuse_ratio,amount_cv,max_to_mean_amount_ratio,recurring_amount_ratio,distinct_device_count,device_consistency_ratio,business_hours_ratio,hour_of_day_std,max_zone_distance_km,current_state,network_risk,predicted_next_action,intervention_priority,potential_exposure_inr,fraud_type,is_fraud,primary_zone
TRAIN-0902,58917.38,1,58917.38,58917.38,58917.38,0.0,60.0,1.0,0.0,0.0,0.0,0,0.0,2,1,1,1,0.5,0.5,1,1,0.0,0.0,0.0,1,0.0,1.0,0.0,1,0,1,0,0,1.0,0.0,1.0,0.5,1,1.0,1.0,0.0,0.0,emerging,0.32,other,LOW,523952.0,digital_arrest,1,zone_b
TRAIN-0903,3682115.6799999997,4,1047557.69,793500.15,920528.9199999999,112237.0261744771,1.3333333333333333,180.0,27.0,60.0,57.15767664977295,2,0.6666666666666666,5,4,2,2,0.8,0.8,2,2,0.0,0.3333333333333333,0.06666666666666667,2,0.5,0.5,0.0,2,0,1,0,0,1.333,0.122,1.138,0.5,4,0.0,1.0,0.0,1303.8,distribution,0.56,further_layering,MEDIUM,1841058.0,digital_arrest,1,zone_b
TRAIN-0904,4636801.909999999,13,888810.22,122168.56,356677.06999999995,243221.51971059028,1.9451371571072318,401.0,13.0,33.416666666666664,16.43421228210629,12,1.0,14,13,2,3,0.9285714285714286,0.9285714285714286,2,8,0.0,0.14102564102564102,0.021062271062271064,3,0.0,1.0,0.0,1,0,1,0,0,2.167,0.682,2.492,0.231,7,0.5,1.0,0.506,0.0,layering,0.61,further_layering,MEDIUM,1545601.0,digital_arrest,1,zone_b
TRAIN-0905,1542725.1600000001,10,292987.03,16877.42,154272.516,100352.04480353676,1.7751479289940828,338.0,12.0,37.55555555555556,19.22310531047931,9,1.0,11,10,2,3,0.9090909090909091,0.9090909090909091,2,5,0.0,0.17777777777777778,0.031313131313131314,3,0.0,0.0,1.0,1,0,1,0,0,1.667,0.65,1.899,0.3,7,0.333,0.0,0.0,0.0,layering,0.71,further_layering,MEDIUM,514242.0,digital_arrest,1,zone_c
TRAIN-0906,1827569.1400000001,18,365513.83,30644.06,101531.6188888889,85226.50164268466,1.3170731707317074,820.0,10.0,48.23529411764706,46.15534829757639,15,0.8823529411764706,14,18,6,3,1.2857142857142858,1.2857142857142858,2,1,0.07142857142857142,0.14102564102564102,0.032051282051282055,5,0.0,0.0,1.0,1,0,1,0,0,1.385,0.839,3.6,0.222,13,0.294,0.0,0.502,0.0,cashout_prep,0.96,cashout,HIGH,365514.0,digital_arrest,1,zone_c
TRAIN-0907,6165955.8100000005,12,1233191.16,335383.46,513829.6508333334,261965.2244239849,1.1128284389489953,647.0,24.0,58.81818181818182,52.86363245524882,9,0.8181818181818182,11,12,3,3,1.0909090909090908,1.0909090909090908,2,1,0.09090909090909091,0.17777777777777778,0.05252525252525253,5,1.0,0.0,0.0,1,0,1,0,0,1.2,0.51,2.4,0.333,11,0.091,0.0,0.0,0.0,cashout_prep,0.92,cashout,HIGH,1233191.0,digital_arrest,1,zone_a
TRAIN-0908,4102112.58,10,924157.66,139718.54,410211.25800000003,278292.5311086392,1.0638297872340425,564.0,24.0,62.666666666666664,86.7294644281861,8,0.8888888888888888,11,10,2,3,0.9090909090909091,0.9090909090909091,2,6,0.0,0.17777777777777778,0.03434343434343434,3,1.0,0.0,0.0,1,0,1,0,0,2.0,0.678,2.253,0.3,9,0.111,0.0,0.0,0.0,layering,0.61,further_layering,MEDIUM,1367371.0,digital_arrest,1,zone_a
TRAIN-0909,2915955.1500000004,7,848783.98,123201.07,416565.0214285715,243495.77470966717,0.9767441860465116,430.0,13.0,71.66666666666667,106.16151217209872,5,0.8333333333333334,8,7,2,2,0.875,0.875,2,3,0.0,0.23809523809523808,0.05654761904761904,3,1.0,0.0,0.0,1,0,1,0,0,1.4,0.585,2.038,0.429,7,0.0,1.0,0.0,0.0,layering,0.59,further_layering,MEDIUM,971985.0,digital_arrest,1,zone_a
TRAIN-0910,1282679.94,7,427559.98,80156.23,183239.99142857143,125537.63080879074,2.896551724137931,145.0,14.0,24.166666666666668,16.154462747695035,6,1.0,8,7,1,2,0.875,0.875,1,4,0.0,0.14285714285714285,0.041666666666666664,3,1.0,0.0,0.0,1,0,1,0,0,1.75,0.685,2.333,0.286,6,0.167,1.0,0.0,0.0,layering,0.7,further_layering,MEDIUM,427560.0,digital_arrest,1,zone_a
TRAIN-0911,577133.0,9,192377.67,12816.21,64125.88888888889,61964.77773599762,1.5517241379310345,348.0,22.0,43.5,14.628738838327793,8,1.0,10,9,1,3,0.9,0.9,1,6,0.0,0.1111111111111111,0.02777777777777778,3,1.0,0.0,0.0,1,0,1,0,0,2.25,0.966,3.0,0.222,6,0.375,1.0,0.0,0.0,layering,0.59,further_layering,MEDIUM,192378.0,digital_arrest,1,zone_a
TRAIN-0912,4291371.32,12,910947.33,160575.71,357614.2766666667,238256.74831578738,2.0224719101123596,356.0,14.0,32.36363636363637,11.038774635553777,11,1.0,13,12,2,3,0.9230769230769231,0.9230769230769231,2,7,0.0,0.15151515151515152,0.023892773892773892,3,0.0,0.0,1.0,1,0,1,0,0,2.0,0.666,2.547,0.167,10,0.182,0.0,0.0,0.0,layering,0.69,external_transfer,MEDIUM,1430457.0,digital_arrest,1,zone_c
TRAIN-0913,2098256.56,13,524564.14,40081.1,161404.35076923078,133295.6949239189,1.7647058823529413,442.0,14.0,36.833333333333336,20.528620080858882,12,1.0,10,13,5,3,1.3,1.3,1,1,0.1,0.1111111111111111,0.03333333333333333,4,0.0,1.0,0.0,1,0,1,0,0,1.444,0.826,3.25,0.308,11,0.167,0.0,0.0,0.0,consolidation,0.81,cashout,HIGH,524564.0,digital_arrest,1,zone_b
TRAIN-0914,3386653.9299999997,10,959343.29,90167.2,338665.393,258289.65016132267,1.171875,512.0,12.0,56.888888888888886,55.25270229691133,8,0.8888888888888888,11,10,2,3,0.9090909090909091,0.9090909090909091,2,5,0.0,0.17777777777777778,0.031313131313131314,3,0.0,0.2,0.8,2,0,1,0,0,1.667,0.763,2.833,0.2,8,0.222,1.0,0.0,1654.8,layering,0.77,further_layering,HIGH,1128885.0,digital_arrest,1,zone_c
TRAIN-0915,3584371.8000000003,8,687674.58,162389.1,448046.47500000003,194919.6037355155,0.9411764705882353,510.0,17.0,72.85714285714286,78.062856236558,6,0.8571428571428571,9,8,2,3,0.8888888888888888,0.8888888888888888,2,4,0.0,0.21428571428571427,0.047619047619047616,3,1.0,0.0,0.0,1,0,1,0,0,1.6,0.435,1.535,0.25,7,0.143,1.0,0.354,0.0,layering,0.61,external_transfer,MEDIUM,1194791.0,digital_arrest,1,zone_a
TRAIN-0916,1326001.67,8,298146.93,120422.94,165750.20875,60887.64426920256,0.9195402298850576,522.0,32.0,74.57142857142857,88.6902045377751,6,0.8571428571428571,9,8,2,3,0.8888888888888888,0.8888888888888888,2,3,0.0,0.21428571428571427,0.041666666666666664,3,1.0,0.0,0.0,1,0,1,0,0,1.333,0.367,1.799,0.375,7,0.143,1.0,0.0,0.0,layering,0.76,external_transfer,HIGH,442001.0,digital_arrest,1,zone_a
TRAIN-0917,2447191.86,7,815730.62,86000.14,349598.83714285714,247812.17075977658,1.971830985915493,213.0,23.0,35.5,13.382824813917276,6,1.0,8,7,1,3,0.875,0.875,1,4,0.0,0.14285714285714285,0.041666666666666664,3,0.0,0.14285714285714285,0.8571428571428571,2,0,1,0,0,1.75,0.709,2.333,0.429,4,0.5,0.0,0.0,1654.8,layering,0.75,further_layering,HIGH,815731.0,digital_arrest,1,zone_c
TRAIN-0918,3714164.0500000003,10,742832.81,145628.96,371416.405,225785.54871991332,1.7391304347826086,345.0,27.0,38.333333333333336,9.473647660748208,9,1.0,9,10,3,2,1.1111111111111112,1.1111111111111112,1,1,0.1111111111111111,0.125,0.06349206349206349,5,0.1,0.9,0.0,2,0,1,0,0,1.25,0.608,2.0,0.3,9,0.111,0.0,0.0,1303.8,cashout_prep,0.82,cashout,HIGH,742833.0,digital_arrest,1,zone_b
TRAIN-0919,4905062.78,15,912471.11,90522.06,327004.1853333333,211323.8213190334,1.2129380053908356,742.0,12.0,53.0,53.32628158508999,13,0.9285714285714286,13,15,3,3,1.1538461538461537,1.1538461538461537,2,2,0.07692307692307693,0.15151515151515152,0.02972027972027972,4,0.06666666666666667,0.9333333333333333,0.0,2,0,1,0,0,1.364,0.646,2.79,0.2,15,0.0,1.0,0.0,1303.8,consolidation,0.85,cashout,HIGH,1226266.0,digital_arrest,1,zone_b
TRAIN-0920,872954.46,1,872954.46,872954.46,872954.46,0.0,60.0,1.0,0.0,0.0,0.0,0,0.0,2,1,1,1,0.5,0.5,1,1,0.0,0.0,0.0,1,0.0,1.0,0.0,1,0,1,0,0,1.0,0.0,1.0,0.5,1,1.0,0.0,0.0,0.0,collection,0.48,other,LOW,872954.0,digital_arrest,1,zone_b
TRAIN-0921,1654584.8499999999,13,330916.97,51524.94,127275.75769230768,77815.98517452077,1.7848970251716247,437.0,10.0,36.416666666666664,22.809321592611024,10,0.8333333333333334,12,13,2,2,1.0833333333333333,1.0833333333333333,1,2,0.0,0.09090909090909091,0.040909090909090916,5,0.15384615384615385,0.8461538461538461,0.0,2,0,1,0,0,1.3,0.611,2.6,0.308,12,0.083,0.0,0.0,1303.8,cashout_prep,0.87,cashout,HIGH,330917.0,digital_arrest,1,zone_b
TRAIN-0922,1490815.97,6,496938.65,75127.07,248469.32833333334,144304.28649307592,1.4457831325301203,249.0,35.0,49.8,9.418067742376884,5,1.0,7,6,1,2,0.8571428571428571,0.8571428571428571,1,3,0.0,0.16666666666666666,0.052380952380952375,3,0.0,0.16666666666666666,0.8333333333333334,2,0,1,0,0,1.5,0.581,2.0,0.333,4,0.4,1.0,0.548,1654.8,layering,0.61,further_layering,MEDIUM,496939.0,digital_arrest,1,zone_c
TRAIN-0923,2413016.7,11,482603.34,67057.81,219365.15454545457,143318.70833234978,1.6879795396419437,391.0,16.0,39.1,25.431607630400933,9,0.9,11,11,2,2,1.0,1.0,1,2,0.0,0.11111111111111112,0.04747474747474747,5,0.9090909090909091,0.09090909090909091,0.0,2,0,1,0,0,1.222,0.653,2.2,0.273,10,0.1,0.0,0.0,1303.8,cashout_prep,0.83,cashout,HIGH,482603.0,digital_arrest,1,zone_a
TRAIN-0924,4479353.76,10,919554.07,200284.37,447935.376,210078.04086583466,1.2684989429175475,473.0,15.0,52.55555555555556,66.46636576327742,8,0.8888888888888888,10,10,2,2,1.0,1.0,2,2,0.0,0.19444444444444442,0.05277777777777777,4,0.9,0.1,0.0,2,0,1,0,0,1.25,0.469,2.053,0.3,9,0.111,1.0,0.0,1303.8,consolidation,0.73,cashout,MEDIUM,1119838.0,digital_arrest,1,zone_a
TRAIN-0925,4501869.48,8,1076610.14,288532.94,562733.685,271223.75917734875,1.227621483375959,391.0,13.0,55.857142857142854,61.15398207647254,6,0.8571428571428571,9,8,2,3,0.8888888888888888,0.8888888888888888,2,4,0.0,0.21428571428571427,0.047619047619047616,3,0.25,0.0,0.75,2,0,1,0,0,1.6,0.482,1.913,0.375,6,0.286,0.0,0.0,1148.1,layering,0.72,further_layering,MEDIUM,1500623.0,digital_arrest,1,zone_c
TRAIN-0926,352869.26,2,258358.62,94510.64,176434.63,115858.0177417178,0.22900763358778628,524.0,524.0,524.0,0.0,0,0.0,3,2,2,1,0.6666666666666666,0.6666666666666666,2,1,0.0,0.0,0.0,1,1.0,0.0,0.0,1,0,1,0,0,1.0,0.657,1.464,0.5,2,0.0,0.0,0.0,0.0,emerging,0.26,other,LOW,1472337.0,digital_arrest,1,zone_a
TRAIN-0927,2286924.7199999997,10,562510.3,103407.02,228692.47199999998,131300.5424004866,1.4150943396226416,424.0,17.0,47.111111111111114,30.981625378780745,8,0.8888888888888888,11,10,2,3,0.9090909090909091,0.9090909090909091,2,5,0.0,0.17777777777777778,0.031313131313131314,3,0.3,0.0,0.7,2,0,1,0,0,1.667,0.574,2.46,0.2,9,0.111,0.0,0.0,1148.1,layering,0.65,further_layering,MEDIUM,762308.0,digital_arrest,1,zone_c
TRAIN-0928,3063417.53,13,851121.97,81959.7,235647.50230769228,208316.84176756415,1.7371937639198218,449.0,16.0,37.416666666666664,16.30648690403654,12,1.0,14,13,2,3,0.9285714285714286,0.9285714285714286,2,8,0.0,0.14102564102564102,0.02106227106227106,3,0.7692307692307693,0.0,0.23076923076923078,2,0,1,0,0,2.167,0.884,3.612,0.308,11,0.167,0.0,0.0,1148.1,layering,0.62,further_layering,MEDIUM,1021139.0,digital_arrest,1,zone_a
TRAIN-0929,3686573.2800000007,19,571548.8,59111.64,194030.172631579,132309.74305847826,1.4467005076142132,788.0,10.0,43.77777777777778,25.95143780569791,17,0.9444444444444444,14,19,7,3,1.3571428571428572,1.3571428571428572,2,1,0.07142857142857142,0.14102564102564102,0.023809523809523805,4,0.9473684210526315,0.05263157894736842,0.0,2,0,1,0,0,1.462,0.682,2.946,0.211,16,0.167,1.0,0.0,1303.8,consolidation,0.78,cashout,HIGH,921643.0,digital_arrest,1,zone_a
TRAIN-0930,2572540.4400000004,8,857513.48,88077.47,321567.55500000005,249260.79397614452,2.7272727272727275,176.0,11.0,25.142857142857142,14.792211592913475,7,1.0,9,8,1,3,0.8888888888888888,0.8888888888888888,1,5,0.0,0.125,0.03373015873015873,3,0.125,0.875,0.0,2,0,1,0,0,2.0,0.775,2.667,0.375,7,0.143,0.0,0.0,1303.8,layering,0.75,external_transfer,HIGH,857513.0,digital_arrest,1,zone_b
TRAIN-0931,938028.47,2,781084.41,156944.06,469014.235,441333.8738971452,0.7894736842105263,152.0,152.0,152.0,0.0,0,0.0,3,2,2,1,0.6666666666666666,0.6666666666666666,2,1,0.0,0.0,0.0,1,1.0,0.0,0.0,1,0,1,0,0,1.0,0.941,1.665,0.5,2,0.0,1.0,0.0,0.0,collection,0.36,other,LOW,938028.0,digital_arrest,1,zone_a
TRAIN-0932,4171961.3,12,575164.27,259227.99,347663.44166666665,115642.8321301422,2.130177514792899,338.0,10.0,30.727272727272727,19.355055717258523,10,0.9090909090909091,12,12,2,2,1.0,1.0,2,2,0.0,0.16363636363636364,0.05227272727272727,5,1.0,0.0,0.0,1,0,1,0,0,1.2,0.333,1.654,0.417,12,0.0,1.0,0.0,0.0,cashout_prep,0.99,cashout,HIGH,834392.0,digital_arrest,1,zone_a
TRAIN-0933,1745301.0999999999,12,349060.22,29482.43,145441.75833333333,125992.2596432746,1.6589861751152073,434.0,12.0,39.45454545454545,16.26876538870505,10,0.9090909090909091,10,12,4,3,1.2,1.2,1,1,0.1,0.125,0.05,5,1.0,0.0,0.0,1,0,1,0,0,1.333,0.866,2.4,0.25,12,0.0,0.0,0.0,0.0,cashout_prep,0.93,cashout,HIGH,349060.0,digital_arrest,1,zone_a
TRAIN-0934,2269058.66,7,756352.89,129273.1,324151.23714285716,225612.839069924,2.1319796954314723,197.0,13.0,32.833333333333336,15.829297731316657,6,1.0,8,7,1,3,0.875,0.875,1,4,0.0,0.14285714285714285,0.041666666666666664,3,0.0,0.14285714285714285,0.8571428571428571,2,0,1,0,0,1.75,0.696,2.333,0.286,4,0.5,1.0,0.0,1654.8,layering,0.69,further_layering,MEDIUM,756353.0,digital_arrest,1,zone_c
TRAIN-0935,1680762.92,3,840381.46,397334.13,560254.3066666666,243671.5836726507,2.8125,64.0,32.0,32.0,0.0,2,1.0,4,3,1,2,0.75,0.75,1,2,0.0,0.3333333333333333,0.08333333333333333,2,0.0,1.0,0.0,1,0,1,0,0,1.5,0.435,1.5,0.333,3,0.0,1.0,0.0,0.0,distribution,0.54,further_layering,MEDIUM,840381.0,digital_arrest,1,zone_b
TRAIN-0936,3998725.9499999997,8,786046.64,178042.36,499840.74374999997,216534.13839128203,1.6842105263157894,285.0,4.0,40.714285714285715,18.154102251872125,7,1.0,9,8,2,3,0.8888888888888888,0.8888888888888888,2,4,0.0,0.21428571428571427,0.047619047619047616,3,0.75,0.25,0.0,2,0,1,0,0,1.6,0.433,1.573,0.25,8,0.0,0.0,0.0,1303.8,layering,0.75,further_layering,HIGH,1332909.0,digital_arrest,1,zone_a
TRAIN-0937,473138.38,2,270527.94,202610.44,236569.19,48024.92481123734,0.33240997229916897,361.0,361.0,361.0,0.0,0,0.0,3,2,2,1,0.6666666666666666,0.6666666666666666,2,1,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0,1,0,0,1.0,0.203,1.144,0.5,2,0.0,0.0,0.0,0.0,emerging,0.24,other,LOW,1393325.0,digital_arrest,1,zone_c
TRAIN-0938,3658008.499999999,12,731601.7,87511.82,304834.04166666657,229055.10262931685,1.6035634743875278,449.0,14.0,40.81818181818182,14.675272957040233,10,0.9090909090909091,10,12,4,3,1.2,1.2,1,1,0.1,0.125,0.05,5,0.0,1.0,0.0,1,0,1,0,0,1.333,0.751,2.4,0.333,12,0.0,1.0,0.492,0.0,cashout_prep,0.93,cashout,HIGH,731602.0,digital_arrest,1,zone_b
TRAIN-0939,319346.76,1,319346.76,319346.76,319346.76,0.0,60.0,1.0,0.0,0.0,0.0,0,0.0,2,1,1,1,0.5,0.5,1,1,0.0,0.0,0.0,1,1.0,0.0,0.0,1,0,1,0,0,1.0,0.0,1.0,0.5,1,1.0,0.0,0.0,0.0,collection,0.46,other,LOW,319347.0,digital_arrest,1,zone_a
TRAIN-0940,4694653.669999999,13,819648.66,87964.11,361127.2053846153,241891.4198979194,1.5789473684210529,494.0,10.0,41.166666666666664,45.837327649641686,11,0.9166666666666666,14,13,2,3,0.9285714285714286,0.9285714285714286,2,8,0.0,0.14102564102564102,0.021062271062271064,3,0.0,0.0,1.0,1,0,1,0,0,2.167,0.67,2.27,0.231,8,0.417,0.0,0.0,0.0,layering,0.66,further_layering,MEDIUM,1564885.0,digital_arrest,1,zone_c
TRAIN-0941,4137854.5900000003,12,924204.84,73233.54,344821.2158333334,253415.22915502422,1.4937759336099585,482.0,11.0,43.81818181818182,39.12241859041484,10,0.9090909090909091,13,12,2,3,0.9230769230769231,0.9230769230769231,2,7,0.0,0.15151515151515152,0.023892773892773892,3,0.0,0.25,0.75,2,0,1,0,0,2.0,0.735,2.68,0.25,10,0.182,0.0,0.0,1654.8,layering,0.76,further_layering,HIGH,1379285.0,digital_arrest,1,zone_c
TRAIN-0942,1874324.98,8,624774.99,81929.88,234290.6225,185610.61544659198,3.243243243243243,148.0,11.0,21.142857142857142,9.044861735235305,7,1.0,9,8,1,3,0.8888888888888888,0.8888888888888888,1,5,0.0,0.125,0.03373015873015873,3,0.0,1.0,0.0,1,0,1,0,0,2.0,0.792,2.667,0.25,6,0.286,0.0,0.0,0.0,layering,0.76,further_layering,HIGH,624775.0,digital_arrest,1,zone_b
TRAIN-0943,1293570.5999999999,13,167477.01,49271.73,99505.43076923076,35039.68395890876,1.3612565445026177,573.0,10.0,47.75,47.541608570330744,11,0.9166666666666666,12,13,3,3,1.0833333333333333,1.0833333333333333,2,2,0.08333333333333333,0.16363636363636364,0.03484848484848485,4,0.0,0.0,1.0,1,0,1,0,0,1.3,0.352,1.683,0.231,10,0.25,1.0,0.0,0.0,consolidation,0.8,cashout,HIGH,323393.0,digital_arrest,1,zone_c
TRAIN-0944,4929246.55,13,985849.31,70656.22,379172.81153846154,326980.37520280766,1.7067833698030634,457.0,12.0,38.083333333333336,20.442639632677455,11,0.9166666666666666,12,13,3,3,1.0833333333333333,1.0833333333333333,1,2,0.08333333333333333,0.11515151515151513,0.03863636363636363,5,0.0,1.0,0.0,1,0,1,0,0,1.3,0.862,2.6,0.231,13,0.0,1.0,0.0,0.0,cashout_prep,0.84,cashout,HIGH,985849.0,digital_arrest,1,zone_b
TRAIN-0945,1313741.08,3,656870.54,307500.96,437913.69333333336,190774.26677053102,1.836734693877551,98.0,49.0,49.0,0.0,2,1.0,4,3,1,2,0.75,0.75,1,2,0.0,0.3333333333333333,0.08333333333333333,2,0.0,1.0,0.0,1,0,1,0,0,1.5,0.436,1.5,0.333,3,0.0,1.0,0.0,0.0,distribution,0.58,further_layering,MEDIUM,656871.0,digital_arrest,1,zone_b
TRAIN-0946,506599.31000000006,2,375064.96,131534.35,253299.65500000003,172202.14575749644,0.594059405940594,202.0,202.0,202.0,0.0,0,0.0,3,2,2,1,0.6666666666666666,0.6666666666666666,2,1,0.0,0.0,0.0,1,0.5,0.5,0.0,2,0,1,0,0,1.0,0.68,1.481,0.5,2,0.0,1.0,0.0,1303.8,emerging,0.26,other,LOW,1432241.0,digital_arrest,1,zone_a
TRAIN-0947,411775.49,1,411775.49,411775.49,411775.49,0.0,60.0,1.0,0.0,0.0,0.0,0,0.0,2,1,1,1,0.5,0.5,1,1,0.0,0.0,0.0,1,1.0,0.0,0.0,1,0,1,0,0,1.0,0.0,1.0,0.5,1,1.0,1.0,0.0,0.0,collection,0.47,other,LOW,411775.0,digital_arrest,1,zone_a
TRAIN-0948,3570126.71,19,477640.16,83316.53,187901.40578947368,130798.22671748798,1.125370187561698,1013.0,19.0,56.27777777777778,62.990013732855786,15,0.8333333333333334,17,19,4,3,1.1176470588235294,1.1176470588235294,2,3,0.058823529411764705,0.11666666666666667,0.0267156862745098,5,0.8947368421052632,0.10526315789473684,0.0,2,0,1,0,0,1.357,0.696,2.542,0.211,17,0.111,0.368,0.496,1303.8,cashout_prep,0.99,cashout,HIGH,714025.0,digital_arrest,1,zone_a
TRAIN-0949,9387906.15,15,1179924.75,144838.62,625860.41,287170.65219832805,1.337295690936107,673.0,16.0,48.07142857142857,24.052712259389107,12,0.8571428571428571,14,15,3,3,1.0714285714285714,1.0714285714285714,2,2,0.07142857142857142,0.14102564102564102,0.035256410256410256,5,0.0,1.0,0.0,1,0,1,0,0,1.25,0.459,1.885,0.467,15,0.0,1.0,0.0,0.0,cashout_prep,0.96,cashout,HIGH,1877581.0,digital_arrest,1,zone_b
TRAIN-0950,2807947.11,7,935982.37,132779.3,401135.3014285714,288376.9894748521,1.826086956521739,230.0,12.0,38.333333333333336,16.37884814834873,6,1.0,8,7,1,2,0.875,0.875,1,4,0.0,0.14285714285714285,0.041666666666666664,3,0.42857142857142855,0.0,0.5714285714285714,2,0,1,0,0,1.75,0.719,2.333,0.143,6,0.167,0.0,0.488,1148.1,layering,0.59,further_layering,MEDIUM,935982.0,digital_arrest,1,zone_c
TRAIN-0951,3714059.64,7,928514.91,421096.81,530579.9485714285,180702.94228800293,2.0,210.0,25.0,35.0,11.713240371477058,6,1.0,7,7,2,2,1.0,1.0,1,1,0.0,0.16666666666666666,0.07142857142857142,4,0.5714285714285714,0.42857142857142855,0.0,2,0,1,0,0,1.167,0.341,1.75,0.429,6,0.167,0.0,0.0,1303.8,consolidation,0.85,cashout,HIGH,928515.0,digital_arrest,1,zone_a
TRAIN-0952,2387794.02,21,344313.15,36004.68,113704.47714285714,83356.67335296606,1.5949367088607596,790.0,15.0,39.5,25.052576293614365,19,0.95,17,21,4,3,1.2352941176470589,1.2352941176470589,2,3,0.11764705882352941,0.11666666666666667,0.01838235294117647,4,0.9047619047619048,0.0,0.09523809523809523,2,0,1,0,0,1.5,0.733,3.028,0.286,19,0.1,0.0,0.0,1148.1,consolidation,0.7,cashout,MEDIUM,596949.0,digital_arrest,1,zone_a
TRAIN-0953,2917881.72,4,945546.86,513394.0,729470.43,176426.4218559903,0.7792207792207791,308.0,24.0,102.66666666666667,136.25466352875165,2,0.6666666666666666,5,4,2,2,0.8,0.8,2,2,0.0,0.3333333333333333,0.06666666666666667,2,0.25,0.75,0.0,2,0,1,0,0,1.333,0.242,1.296,0.5,3,0.333,1.0,0.0,1303.8,distribution,0.55,further_layering,MEDIUM,1458941.0,digital_arrest,1,zone_a
TRAIN-0954,5288768.3,17,704308.28,120914.03,311104.0176470588,182856.79505383983,1.1295681063122922,903.0,12.0,56.4375,66.9357590031915,12,0.75,16,17,2,3,1.0625,1.0625,2,3,0.0,0.12380952380952381,0.03154761904761905,5,0.0,1.0,0.0,1,0,1,0,0,1.308,0.588,2.264,0.235,16,0.062,1.0,0.0,0.0,cashout_prep,0.98,cashout,HIGH,1057754.0,digital_arrest,1,zone_b
TRAIN-0955,3287807.35,10,794704.8,127196.14,328780.735,223943.08195048626,1.3392857142857142,448.0,21.0,49.77777777777778,56.19114204609517,8,0.8888888888888888,11,10,2,3,0.9090909090909091,0.9090909090909091,2,6,0.0,0.17777777777777778,0.03434343434343434,3,0.7,0.3,0.0,2,0,1,0,0,2.0,0.681,2.417,0.2,7,0.333,1.0,0.0,1303.8,layering,0.62,further_layering,MEDIUM,1095936.0,digital_arrest,1,zone_a
TRAIN-0956,1373201.23,7,457733.74,71575.11,196171.60428571427,136146.298308475,1.7573221757322175,239.0,26.0,39.833333333333336,12.122980931547598,6,1.0,8,7,1,3,0.875,0.875,1,4,0.0,0.14285714285714285,0.041666666666666664,3,0.0,0.0,1.0,1,0,1,0,0,1.75,0.694,2.333,0.286,5,0.333,1.0,0.0,0.0,layering,0.7,further_layering,MEDIUM,457734.0,digital_arrest,1,zone_c
TRAIN-0957,2880154.74,7,806956.97,153094.61,411450.67714285717,221089.1722457154,1.2,350.0,10.0,58.333333333333336,73.87737587832059,5,0.8333333333333334,8,7,2,2,0.875,0.875,2,3,0.0,0.23809523809523808,0.05654761904761904,3,1.0,0.0,0.0,1,0,1,0,0,1.4,0.537,1.961,0.429,6,0.167,1.0,0.0,0.0,layering,0.7,further_layering,MEDIUM,960052.0,digital_arrest,1,zone_a
TRAIN-0958,434134.63,2,347607.43,86527.2,217067.315,184611.6010667435,0.22813688212927755,526.0,526.0,526.0,0.0,0,0.0,3,2,2,1,0.6666666666666666,0.6666666666666666,2,1,0.0,0.0,0.0,1,0.5,0.5,0.0,2,0,1,0,0,1.0,0.85,1.601,0.5,2,0.0,0.0,0.707,1303.8,emerging,0.27,other,LOW,1432532.0,digital_arrest,1,zone_a
TRAIN-0959,1195982.89,5,350999.91,147616.89,239196.57799999998,73048.7552298389,1.4218009478672986,211.0,20.0,52.75,65.5,3,0.75,6,5,2,3,0.8333333333333334,0.8333333333333334,2,3,0.0,0.30000000000000004,0.05000000000000001,2,1.0,0.0,0.0,1,0,1,0,0,1.667,0.305,1.467,0.4,5,0.0,1.0,0.0,0.0,distribution,0.65,further_layering,MEDIUM,597991.0,digital_arrest,1,zone_a
TRAIN-0960,5579334.48,12,875252.68,152169.74,464944.54000000004,275334.4873748242,1.3846153846153848,520.0,12.0,47.27272727272727,50.243588464780075,10,0.9090909090909091,12,12,2,3,1.0,1.0,2,3,0.0,0.16363636363636364,0.038636363636363635,4,1.0,0.0,0.0,1,0,1,0,0,1.333,0.592,1.882,0.25,12,0.0,1.0,0.0,0.0,consolidation,0.71,cashout,MEDIUM,1394834.0,digital_arrest,1,zone_a
TRAIN-0961,1270606.3900000001,2,703990.34,566616.05,635303.1950000001,97138.29201968727,0.40404040404040403,297.0,297.0,297.0,0.0,0,0.0,3,2,2,1,0.6666666666666666,0.6666666666666666,2,1,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0,1,0,0,1.0,0.153,1.108,0.5,2,0.0,1.0,0.0,0.0,collection,0.52,other,MEDIUM,1270606.0,digital_arrest,1,zone_c
